Datetime,equity
2023-10-17 00:00:00+00:00,1000000.0
2023-10-18 00:00:00+00:00,1000000.0
2023-10-19 00:00:00+00:00,1000000.0
2023-10-20 00:00:00+00:00,1000000.0
2023-10-23 00:00:00+00:00,996839.149793418
2023-10-24 00:00:00+00:00,996839.149793418
2023-10-25 00:00:00+00:00,996839.149793418
2023-10-26 00:00:00+00:00,996839.149793418
2023-10-27 00:00:00+00:00,996839.149793418
2023-10-30 00:00:00+00:00,996839.149793418
2023-10-31 00:00:00+00:00,996839.149793418
2023-11-01 00:00:00+00:00,996359.0532358084
2023-11-02 00:00:00+00:00,1017571.8859178117
2023-11-03 00:00:00+00:00,1027972.1329161155
2023-11-06 00:00:00+00:00,1030508.2613571907
2023-11-07 00:00:00+00:00,1033758.8589764378
2023-11-08 00:00:00+00:00,1034604.0606352463
2023-11-09 00:00:00+00:00,1028447.0954528168
2023-11-10 00:00:00+00:00,1028447.0954528168
2023-11-13 00:00:00+00:00,1028447.0954528168
2023-11-14 00:00:00+00:00,1028447.0954528168
2023-11-15 00:00:00+00:00,1024934.9510455005
2023-11-16 00:00:00+00:00,1026706.9773460523
2023-11-17 00:00:00+00:00,1028484.8177573234
2023-11-20 00:00:00+00:00,1039326.3368580625
2023-11-21 00:00:00+00:00,1031973.4011437874
2023-11-22 00:00:00+00:00,1031973.4011437874
2023-11-24 00:00:00+00:00,1031973.4011437874
2023-11-27 00:00:00+00:00,1031973.4011437874
2023-11-28 00:00:00+00:00,1031973.4011437874
2023-11-29 00:00:00+00:00,1031973.4011437874
2023-11-30 00:00:00+00:00,1031973.4011437874
2023-12-01 00:00:00+00:00,1031973.4011437874
2023-12-04 00:00:00+00:00,1031973.4011437874
2023-12-05 00:00:00+00:00,1031973.4011437874
2023-12-06 00:00:00+00:00,1031973.4011437874
2023-12-07 00:00:00+00:00,1031973.4011437874
2023-12-08 00:00:00+00:00,1031973.4011437874
2023-12-11 00:00:00+00:00,1031973.4011437874
2023-12-12 00:00:00+00:00,1031973.4011437874
2023-12-13 00:00:00+00:00,1039192.733560605
2023-12-14 00:00:00+00:00,1037560.6961061792
2023-12-15 00:00:00+00:00,1037560.6961061792
2023-12-18 00:00:00+00:00,1037560.6961061792
2023-12-19 00:00:00+00:00,1037560.6961061792
2023-12-20 00:00:00+00:00,1037560.6961061792
2023-12-21 00:00:00+00:00,1037560.6961061792
2023-12-22 00:00:00+00:00,1037560.6961061792
2023-12-26 00:00:00+00:00,1037560.6961061792
2023-12-27 00:00:00+00:00,1037560.6961061792
2023-12-28 00:00:00+00:00,1037560.6961061792
